label,itemid,shopid,name,price,userid,anonymous,commentTime,is_hidden,orderid,comment_rating_star,comment,product_SKU
11981,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,24550039,TRUE,2022/07/11,FALSE,1.11E+14,5,所有蔬菜都非常新鮮，包裝乾淨衛生，一直都很棒，回購很多次了，推,['約300克±10%']
11982,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,52704825,TRUE,2022/10/25,FALSE,1.18E+14,5,網路購買很方便，已經回購很多次了， 菜品質ok，不自己出門採買的，就這買吧。,['約600克±10%']
11983,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,52704825,TRUE,2022/09/24,FALSE,1.16E+14,5,疫情關係，已經持續回購數個月了。這邊購買很方便，隔日就到貨，會繼續回購。,['約600克±10%']
11984,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,52704825,TRUE,2022/09/25,FALSE,1.15E+14,5,疫情關係，已持續回購多個月。乾乾淨淨，隔日到貨，很方便，會繼續回購。,['約600克±10%']
11985,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,24550039,TRUE,2022/08/17,FALSE,1.13E+14,5,一如既往的好喔，出貨速度很快，包裝完好，每樣都很新鮮，特別推薦喔,['約300克±10%']
11986,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,24550039,TRUE,2022/07/30,FALSE,1.13E+14,5,買了很多產品，每一樣都很滿意，包裝非常好，食材也好，很推薦喔,['約300克±10%']
11987,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,24550039,TRUE,2022/10/02,FALSE,1.15E+14,5,包裝很好，發貨速度很很快，很推薦，以後需要還會回購喔，讚??！,['約300克±10%']
11988,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,52704825,TRUE,2022/07/17,FALSE,1.10E+14,5,回購好多次了，疫情期間會持續回購，賣家每件蔬菜包裝乾凈，隔日配送（週一除外），很方便。,['約600克±10%']
11989,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,52704825,TRUE,2022/07/17,FALSE,1.11E+14,5,回購好多次了，疫情期間會持續回購，賣家每件蔬菜包裝乾凈，隔日配送（週一除外），很方便。,['約600克±10%']
11990,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,52704825,TRUE,2022/08/25,FALSE,1.13E+14,5,四月持續買到現在，發現還有三次購買還沒有寫評價。  疫情期間內會持續在這買菜的。,['約600克±10%']
11991,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,24550039,TRUE,2022/07/23,FALSE,1.12E+14,5,一直在大叔這邊購買，很放心，包裝好，發貨快，菜的品質也都很好，推,['約600克±10%']
11992,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,112164625,TRUE,2022/09/14,FALSE,1.17E+14,5,Very fresh vegetables. I always order from this seller.,['約600克±10%']
11993,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,329145240,TRUE,2022/06/11,FALSE,1.08E+14,5,賣場的品項眾多可供挑選商品新鮮品質不錯^n之後有機會願意再回購^n謝謝,['約300克']
11994,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,45651510,TRUE,2022/04/16,FALSE,1.01E+14,5,美好的食材，這樣吃也好吃，謝謝老闆的快速到貨，讓我吃到新鮮的蔬菜。,['約300克']
11995,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,193737510,TRUE,2022/05/17,FALSE,1.06E+14,5,疫情幫婆婆買的蔬果，如果老人家滿意還會再回購的。賣家服務很好，祝生意興隆????????,['約1200克']
11996,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,11456675,TRUE,2022/02/23,FALSE,9.91E+13,5,出貨速度超快的，品質也是很好，價格也是很便宜，下次再來回購。,['約300克']
11997,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,86096515,TRUE,2022/09/18,FALSE,1.17E+14,5,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！,['約600克±10%']
11998,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,15140548,TRUE,2022/06/19,FALSE,1.09E+14,5,,['約300克']
11999,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,133787510,TRUE,2022/08/19,FALSE,1.14E+14,4,可惜番茄破了,['約600克±10%']
12000,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,2163317,TRUE,2022/09/17,FALSE,1.17E+14,5,已經回購多次了，蔬菜新鮮配送超快的！ 優質賣家。下次還會再回購的！,['約600克±10%']
12001,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,34250633,TRUE,2022/07/07,FALSE,1.11E+14,5,蔬果非常新鮮，包裝也很完整，有信用的好賣家，值得推薦給大家！,['約600克±10%']
12002,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,34250633,TRUE,2022/08/23,FALSE,1.15E+14,5,,['約600克±10%']
12003,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,35622080,TRUE,2022/06/25,FALSE,1.08E+14,5,很快就收到貨。物美價實，商品的品質也很好。還會再光顧。??生意興隆發大財。,['約600克']
12004,13931537853,61442996,【全館999免運】大叔嚴選~全紅牛番茄,80,85545062,TRUE,2022/07/08,FALSE,1.11E+14,5,,['約300克±10%']
12005,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,4794653,TRUE,2022/08/14,FALSE,1.13E+14,5,在北部買過最優秀的生鮮蔬菜！！！沒有之一！！！^n在洗菜時一直讚嘆是什麼樣的農夫，才能產出這麼新鮮又美的蔬菜呢??????,['']
12006,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,1430178,TRUE,2022/09/21,FALSE,1.17E+14,5,商品品質很好，送貨速度不錯，包裝方式安穩，性價比可以，整體來說是個好經驗,['']
12007,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,554097607,TRUE,2022/10/20,FALSE,1.20E+14,5,賣家的出貨速度很快，服務精神佳！物流服務也很棒！是很愉快的購物經驗。秋葵很新鮮！感謝您！,['']
12008,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,1430178,TRUE,2022/07/24,FALSE,1.12E+14,5,商品品質很好，送貨速度不錯，包裝方式安穩，性價比可以，整體來說是個好經驗,['']
12009,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,23726966,TRUE,2022/07/12,FALSE,1.11E+14,5,秋葵很新鮮第一次在網購買秋葵覺得很划算品質也很好這間真的很棒??,['']
12010,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,27098770,TRUE,2022/04/13,FALSE,1.03E+14,5,蔬菜都非常漂亮～有機會會再回購！,['']
12011,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,24550039,TRUE,2022/10/02,FALSE,1.17E+14,5,大叔嚴選真的很讚，回購多次，每樣都很新鮮，送貨速度也很快，非常推薦！！！,['']
12012,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,323023771,TRUE,2022/07/09,FALSE,1.11E+14,5,這是我第一次在網路上買青菜、其實沒有抱很大希望??！出貨速度超級快、回覆訊息超親切、剛剛收到菜菜真驚豔！很新鮮！包裝很好內外箱都乾淨！感覺超舒服、我想我會繼續買下去??謝謝好賣家??,['']
12013,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/09/14,FALSE,1.17E+14,5,,['']
12014,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/07/26,FALSE,1.12E+14,5,I always get fresh vegetables. Once I got free basil leaves. Highly recommend this seller.,['']
12015,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,322886275,TRUE,2022/05/08,FALSE,1.05E+14,5,優質賣家！商品完美送達！拆箱後裡面商品完好無損，有機會會回購！,['']
12016,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,454230062,TRUE,2022/06/22,FALSE,1.07E+14,5,寄件迅速，品質良好，包裝仔細，價格合理。下次有需要的話，會再度回購。,['']
12017,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,60563318,TRUE,2022/10/05,FALSE,1.19E+14,5,,['']
12018,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,49951205,TRUE,2022/08/19,FALSE,1.12E+14,5,賣家出貨很迅速，而且是親送，蔬菜真的很新鮮又翠綠，包裝也都很乾淨，很用心，是非常值得推薦的賣家。,['']
12019,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,23675120,TRUE,2022/11/01,FALSE,1.21E+14,5,不會很大條，感覺像是比較嫩的秋葵,['']
12020,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/11/10,FALSE,1.22E+14,5,,['']
12021,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/11/27,FALSE,1.23E+14,5,,['']
12022,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/09/02,FALSE,1.16E+14,5,,['']
12023,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/07/10,FALSE,1.11E+14,5,,['']
12024,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,87293620,TRUE,2022/07/08,FALSE,1.08E+14,5,商品包裝良好、品質也很不錯，有問題的商品，賣家處理的態度很值得讚許。,['']
12025,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,112164625,TRUE,2022/05/13,FALSE,1.06E+14,5,,['']
12026,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,748181457,TRUE,2022/04/21,FALSE,1.04E+14,5,大小平均。,['']
12027,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,10819450,TRUE,2022/06/29,FALSE,1.10E+14,5,因為菜幫人訂購所以沒辦法拍^n但聽說還不錯??^n近期全家防疫中只能線上訂購了～,['']
12028,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,19773935,TRUE,2022/09/01,FALSE,1.16E+14,5,菜都很新鮮^n推推,['']
12029,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,17609230,TRUE,2022/09/09,FALSE,1.16E+14,5,送貨速度超快^n本來以為中秋節前收不到^n東西都很新鮮～,['']
12030,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,325301557,TRUE,2022/09/17,FALSE,1.17E+14,5,品質:蔬菜新鮮 包裝整齊乾淨，會想再回購,['']
12031,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,748181457,TRUE,2022/05/26,FALSE,1.06E+14,4,第一次買的時候、比較大；這次送來的小很多,['']
12032,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,8486777,TRUE,2022/04/29,FALSE,1.05E+14,5,客服及商品都很好，寄送快速。第二次購買,['']
12033,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,13750033,TRUE,2022/04/10,FALSE,1.03E+14,4,商品品質沒有問題^n但在打開外袋時撲鼻而來的煙味有點嚇人…,['']
12034,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,8419981,TRUE,2022/07/23,FALSE,1.12E+14,5,,['']
12035,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,31091769,TRUE,2022/08/31,FALSE,1.16E+14,5,,['']
12036,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,4960918,TRUE,2022/06/21,FALSE,1.09E+14,5,,['']
12037,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,12988209,TRUE,2022/09/21,FALSE,1.17E+14,5,,['']
12038,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,28512166,TRUE,2022/07/22,FALSE,1.12E+14,5,,['']
12039,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,34250633,TRUE,2022/06/23,FALSE,1.10E+14,5,,['']
12040,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,34250633,TRUE,2022/10/02,FALSE,1.18E+14,5,,['']
12041,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,34250633,TRUE,2022/10/09,FALSE,1.19E+14,5,,['']
12042,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,4960918,TRUE,2022/10/12,FALSE,1.19E+14,5,,['']
12043,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,28523762,FALSE,2022/10/12,FALSE,1.19E+14,5,,['']
12044,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,43474820,TRUE,2022/10/17,FALSE,1.19E+14,5,,['']
12045,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,251808769,TRUE,2022/10/27,FALSE,1.20E+14,5,,['']
12046,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,4960918,TRUE,2022/10/27,FALSE,1.20E+14,5,,['']
12047,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,251808769,TRUE,2022/10/20,FALSE,1.20E+14,5,,['']
12048,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,34250633,TRUE,2022/10/26,FALSE,1.20E+14,5,,['']
12049,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,43474820,TRUE,2022/10/28,FALSE,1.20E+14,5,,['']
12050,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,12070780,TRUE,2022/11/07,FALSE,1.21E+14,5,,['']
12051,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,125193928,TRUE,2022/08/13,FALSE,1.14E+14,5,,['']
12052,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,4958756,TRUE,2022/06/22,FALSE,1.07E+14,5,,['']
12053,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,4960918,TRUE,2022/07/24,FALSE,1.12E+14,5,,['']
12054,8295565196,61442996,【全館999免運】大叔嚴選~生鮮秋葵 約300克±10%,65,10654674,TRUE,2022/08/08,FALSE,1.13E+14,5,,['']
12055,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,13854353,TRUE,2022/05/14,FALSE,1.06E+14,5,感謝賣家下雨天還親送，辛苦了，小兒子不知道紙箱要回收，待下次送貨一併處理，均已消毒完成，蔬果新鮮好吃，包裝方式也讓紙箱乾乾淨淨，小兒子開箱很愉悅??,['']
12056,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,281140028,TRUE,2022/09/29,FALSE,1.18E+14,5,第3次回購，每樣蔬菜及食材都很新鮮，品質也很好，賣家都會分類包裝乾淨又衛生，從細節看得出非常的用心。,['']
12057,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,13854353,TRUE,2022/04/16,FALSE,1.03E+14,5,一直持續讓我固定回購的店家，品項數量均正確，服務親切積極，送貨準時之外；已經讓人放心到懶得開箱錄影了??^n支持紙箱回收再利用喔！,['']
12058,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,24550039,TRUE,2022/06/16,FALSE,1.09E+14,5,蔬菜都很新鮮，包裝很好，也很乾淨，出貨速度很快，店家人很好，CP值真的很高，以後還會回購，very nice!,['']
12059,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,11971240,TRUE,2022/04/22,FALSE,1.04E+14,5,已經第二次在這裡買了～滿999免運買起來其實滿划算的，很方便出貨速度又很快，品質也很好，會再回購的！,['']
12060,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,26195559,TRUE,2022/04/29,FALSE,1.05E+14,5,出貨速度很快，商品多樣化，包裝跟商品都乾淨也很整齊，外送與客服服務也很好,['']
12061,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/07/22,FALSE,1.12E+14,5,出貨速度很快速，生鮮蔬菜肉類都有，可一次購買齊全，值得推薦的好賣家。,['']
12062,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,487856243,TRUE,2022/06/07,FALSE,1.08E+14,5,,['']
12063,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/05/25,FALSE,1.07E+14,5,出貨速度非常的快速，蔬菜種類很多樣化，還有雞肉，豬肉和多樣種類商品，值得推薦的好賣家。,['']
12064,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/08/31,FALSE,1.16E+14,5,出貨速度非常的快速，物品種類繁多，CP值很高且新鮮不用說，值得推薦的好賣家，期待下一次的購買。,['']
12065,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,47081646,TRUE,2022/07/29,FALSE,1.13E+14,5,品質超好，產品很新鮮；客服回覆速度很快，目前已經回購很多次，謝謝,['']
12066,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/08/10,FALSE,1.14E+14,5,出貨速度非常的快速，物品種類繁多，CP值很高且物美價廉，值得推薦的好賣家，期待下一次的購買。,['']
12067,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/04/26,FALSE,1.05E+14,5,出貨速度很快都是隔天到貨，有問題都會主動告知，直得推薦的好賣家。,['']
12068,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/04/12,FALSE,1.03E+14,5,出貨速度非常的快速，物品齊全，貨品新鮮看得見，包裝的很仔細，值得推薦的好賣家。,['']
12069,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,5243925,TRUE,2022/03/29,FALSE,1.02E+14,5,蔬菜新鮮乾淨^n非常適合懶人的我^n專人宅配到府超有效率^n昨天訂今日到,['']
12070,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/03/15,FALSE,1.01E+14,5,出貨的速度真的很快，商品新鮮沒話說又在度的購買了，生鮮蔬菜很齊全可一次買齊，值得推薦的好賣家。,['']
12071,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31342221,TRUE,2022/07/01,FALSE,1.10E+14,5,出貨速度非常的快速，各種蔬果貨物很齊全，可以一次買足，值得推薦的好賣家。,['']
12072,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/07/24,FALSE,1.12E+14,5,疫情關係，從四月開始在這買菜。隔天送貨很方便，每份都再袋子裝，很乾凈。最進這幾次都是賣家自行送貨。一次買三份，共拿到9條小黃瓜，還蠻大條的。全部做涼拌小黃瓜，夏天吃最好吃啦。,['']
12073,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/07/10,FALSE,1.09E+14,5,方便，除了週一沒送菜之外，其他都有送，很方便。謝謝送了一包九層塔，很香。  小黃瓜買來涼拌，夏天吃最好穿吃。,['']
12074,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,193737510,TRUE,2022/08/23,FALSE,1.15E+14,5,第三次回購，賣家出貨迅速，包裝完整，商品很好，謝謝好賣家。祝你生意興隆??????????,['']
12075,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,30516119,TRUE,2022/09/15,FALSE,1.16E+14,5,非常推薦的賣家！蔬菜新鮮肉品真空包裝且沒有怪味道。聊聊回覆速度快也能配合買家的需求,['']
12076,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/10/25,FALSE,1.18E+14,5,網路購買很方便，已經回購很多次了， 菜品質ok，小貴，不自己出門採買的，就這買吧。,['']
12077,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,287465908,TRUE,2022/10/29,FALSE,1.21E+14,5,出貨速度很快 包裝品質也很好 服務態度很棒 回購好幾次的 會在回購的 謝謝你,['']
12078,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/09/24,FALSE,1.16E+14,5,疫情關係，已經持續回購數個月了。這邊購買很方便，隔日就到貨，會繼續回購。,['']
12079,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/09/25,FALSE,1.17E+14,5,疫情關係，已持續回購多個月。乾乾淨淨，隔日到貨，很方便，會繼續回購。,['']
12080,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,287465908,TRUE,2022/11/24,FALSE,1.23E+14,5,回購好幾次了 服務態度很好 出貨也超級快 有機會會在回購的哦 謝謝你,['']
12081,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,24550039,TRUE,2022/08/17,FALSE,1.13E+14,5,一如既往的好喔，出貨速度很快，包裝完好，每樣都很新鮮，特別推薦喔,['']
12082,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,24550039,TRUE,2022/07/30,FALSE,1.13E+14,5,買了很多產品，每一樣都很滿意，包裝非常好，食材也好，很推薦喔,['']
12083,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,24550039,TRUE,2022/10/02,FALSE,1.15E+14,5,包裝很好，發貨速度很很快，很推薦，以後需要還會回購喔，讚??！,['']
12084,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/07/17,FALSE,1.10E+14,5,已回購多次，疫情期間會繼續網路買菜的。包裝乾淨，隔日送達，方便又有效率。,['']
12085,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,18475969,TRUE,2022/07/01,FALSE,1.10E+14,5,商品品質很好，出貨速度很快，豬肉很乾淨新鮮，小黃瓜跟櫛瓜是筆直清脆很新鮮的狀態，很開心買到新鮮，不用太過處理的青菜。,['']
12086,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/07/17,FALSE,1.10E+14,5,回購好多次了，疫情期間會持續回購，賣家每件蔬菜包裝乾凈，隔日配送（週一除外），很方便。,['']
12087,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/07/17,FALSE,1.11E+14,5,回購好多次了，疫情期間會持續回購，賣家每件蔬菜包裝乾凈，隔日配送（週一除外），很方便。,['']
12088,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/08/25,FALSE,1.13E+14,5,四月持續買到現在，發現還有三次購買還沒有寫評價。  疫情期間內會持續在這買菜的。,['']
12089,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/08/25,FALSE,1.14E+14,5,四月持續買到現在，發現還有三次購買還沒有寫評價。  疫情期間內會持續在這買菜的。,['']
12090,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,24550039,TRUE,2022/07/23,FALSE,1.12E+14,5,一直在大叔這邊購買，很放心，包裝好，發貨快，菜的品質也都很好，推,['']
12091,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,38202810,TRUE,2022/06/18,FALSE,1.09E+14,5,出貨超快包裝仔細、效率+服務讚！?? 生鮮品 量多質優，很超值。用自己的袋子裝貨，紙箱讓賣家回收，超省事～????,['']
12092,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,49951205,TRUE,2022/08/19,FALSE,1.12E+14,5,賣家出貨很迅速，而且是親送，小黃瓜真的很新鮮，涼拌就很好吃，蔬菜包裝也都很乾淨，很用心，是非常值得推薦的賣家。,['']
12093,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,62636790,TRUE,2022/10/14,FALSE,1.19E+14,5,賣家出貨迅速，包裝嚴實，物流親切，蕃茄比較硬，皇宮菜和小黃瓜似乎沒有那麼新鮮，其他的菜還算新鮮，有需要會再回購。,['']
12094,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,30516119,TRUE,2022/07/12,FALSE,1.11E+14,5,非常喜歡大叔的菜跟肉，很新鮮很新鮮很新鮮，配送人員也很棒，推薦！,['']
12095,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,24550039,TRUE,2022/07/11,FALSE,1.11E+14,5,所有蔬菜都非常新鮮，包裝乾淨衛生，一直都很棒，回購很多次了，推,['']
12096,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,68183453,TRUE,2022/06/09,FALSE,1.07E+14,5,超級推薦的好賣家 很快就收到了 而且品質超優 馬上納入收藏賣家名單,['']
12097,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,30516119,TRUE,2022/05/17,FALSE,1.06E+14,5,聊聊回覆速度很快，出貨也很快。再次回購，蔬菜們都很新鮮，謝謝老闆幫忙把雞腿切塊很方便,['']
12098,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,193737510,TRUE,2022/05/17,FALSE,1.06E+14,5,疫情幫婆婆買的蔬果，如果老人家滿意還會再回購的。賣家服務很好，祝生意興隆????????,['']
12099,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,1878458,TRUE,2022/10/27,FALSE,1.20E+14,5,賣家出貨速度很快，客服回應也很及時，會在回購商品????????????,['']
12100,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,2459136,TRUE,2022/11/14,FALSE,1.22E+14,5,超讚的商品品質?????????? 五星好賣家 包裝完整～ ?有機會會再次回顧,['']
12101,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,52704825,TRUE,2022/08/23,FALSE,1.12E+14,5,四月持續買到現在，發現還有三次購買還沒有寫評價。  疫情期間內會持續在這買菜的。,['']
12102,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,2163317,TRUE,2022/09/17,FALSE,1.17E+14,5,已經回購多次了，蔬菜新鮮配送超快的！ 優質賣家。下次還會再回購的！,['']
12103,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,31583550,TRUE,2022/10/22,FALSE,1.20E+14,5,出貨無敵神速！！隔天就收到了，包裝的很好，每一樣看起來都非常新鮮好吃，讚讚,['']
12104,13731542387,61442996,【全館999免運】大叔嚴選~小黃瓜 約300克±10%,60,85545062,TRUE,2022/07/08,FALSE,1.11E+14,5,,['']
